cif,frekuensi sal_dplk,frekuensi pos,frekuensi trf,frekuensi antarbank,saldo
9216617797,NULL,4,NULL,NULL,1500072.000
9180813854,NULL,1,NULL,NULL,20570259.000
9564443410,NULL,NULL,NULL,1,20132723.000
9136226309,NULL,1,NULL,NULL,116093.000
10114301561,NULL,1,NULL,NULL,15167.000
9915629491,NULL,1,NULL,NULL,10814991.000
9845584488,NULL,3,NULL,NULL,17646571.000
10236556886,NULL,NULL,1,NULL,18552619.000
9193564913,NULL,NULL,NULL,1,15823144.000
9126491817,NULL,6,3,32,8069743.000
9314376297,NULL,2,NULL,NULL,600363.000
9295444532,NULL,NULL,9,NULL,13903661.000
9155346389,NULL,9,11,8,6451922.000
10238357433,NULL,1,NULL,NULL,44566042.000
9156736469,NULL,NULL,1,NULL,3107.000
9790014924,NULL,1,NULL,NULL,748242.000
9501877051,NULL,2,NULL,NULL,54364876.000
9144832995,NULL,1,NULL,NULL,2230151.000
10237384754,NULL,NULL,1,NULL,231499.000
9249072521,NULL,NULL,2,NULL,66359677.000
9069417218,NULL,1,NULL,NULL,38663675.000
10239151749,NULL,1,NULL,NULL,233400.000
9803581620,NULL,NULL,4,NULL,2039427.000
9224046291,NULL,10,106,NULL,38446.000
9154357125,NULL,1,NULL,1,2609161.000
9304178903,NULL,9,11,7,68145.000
10139631548,NULL,1,NULL,NULL,3142.000
9242706797,NULL,9,1,NULL,175767398.000
9304656985,NULL,NULL,9,1,78590.000
9909494832,NULL,1,NULL,NULL,2455536.000
9485705353,NULL,1,NULL,NULL,88920.000
9571410996,NULL,NULL,1,2,1686783.000
9815028123,NULL,5,19,10,508203.000
9518418133,NULL,1,NULL,NULL,3902408.000
9190949013,NULL,6,48,3,2016973.000
9338091177,NULL,1,54,NULL,201929.000
9830834741,NULL,1,NULL,NULL,260429.000
9055362495,NULL,1,NULL,NULL,129470533.000
9152589449,NULL,NULL,1,NULL,3040347.000
10193281402,NULL,1,NULL,NULL,310500.000
9402924242,NULL,1,NULL,NULL,4734468.000
9307396374,NULL,NULL,2,1,141407666.000
9215545008,NULL,NULL,NULL,2,756074.000
9240288462,NULL,NULL,3,NULL,4993096.000
9384751781,NULL,12,15,2,1540509.000
9256966965,NULL,7,13,34,8675216.000
9103706581,NULL,NULL,NULL,1,1105808774.000
9706399972,NULL,8,21,9,261256.000
10223740305,NULL,1,NULL,NULL,164042.000
9677223039,NULL,2,7,9,96190.000
9124331561,NULL,1,NULL,NULL,1133704.000
9685100104,NULL,1,NULL,NULL,4418869.000
9835113862,NULL,1,NULL,NULL,57323.000
9456121657,NULL,1,NULL,NULL,4328627.000
9313146405,NULL,NULL,1,NULL,163386.000
9131726328,NULL,1,32,NULL,106853.000
9571946415,NULL,1,NULL,NULL,743190.000
9318763809,NULL,2,1,NULL,0.000
9598591810,NULL,1,NULL,NULL,512445.000
9449475729,NULL,1,NULL,NULL,139137249.000
9488927365,NULL,6,29,3,3586125.000
10201573820,NULL,1,NULL,NULL,64242.000
9279296250,NULL,2,NULL,NULL,5317959.000
9149547271,NULL,1,NULL,NULL,302571.000
9069387412,NULL,1,NULL,NULL,54008553.000
9147866762,NULL,2,60,NULL,0.000
9094617903,NULL,NULL,NULL,2,138620.000
9006010141,NULL,1,NULL,NULL,1490115146.000
9788128025,NULL,7,1,2,723042.000
9810837094,NULL,1,19,NULL,633456.000
9097185878,NULL,3,2,2,11574280.000
9348780062,NULL,2,35,2,102285.000
9077027678,NULL,1,NULL,NULL,11055147.000
9769590600,NULL,NULL,NULL,1,97620.000
9180675755,NULL,5,1,5,75946277.000
9711580332,NULL,NULL,NULL,2,16342456.000
9087750410,NULL,NULL,1,NULL,1811866.000
9341090752,NULL,NULL,NULL,1,3556.000
9236783723,NULL,NULL,26,5,4030570.000
9763283597,NULL,1,NULL,6,2005248.000
9168722070,NULL,1,NULL,NULL,5688467.000
10164399943,NULL,1,NULL,NULL,2247719.000
9107204116,NULL,NULL,6,2,98457895.000
9190170580,NULL,1,NULL,NULL,7584442.000
9795919919,NULL,NULL,2,NULL,0.000
9076096021,NULL,6,NULL,1,1600672.000
9148360676,NULL,1,NULL,4,71583837.000
9297700835,NULL,1,3,3,29581379.000
9764834998,NULL,1,NULL,1,12262.000
9135658081,NULL,NULL,8,6,19494.000
9788893989,NULL,1,NULL,NULL,30165.000
9430881282,NULL,1,NULL,NULL,799846.000
9572792894,NULL,NULL,2,NULL,121405.000
9375979422,NULL,1,NULL,NULL,9040.000
9561780721,NULL,1,NULL,NULL,560755058.000
9252078927,NULL,1,NULL,NULL,771872.000
9530936058,NULL,2,NULL,2,2983813.000
10239152146,NULL,1,NULL,NULL,177934663.000
9418584184,NULL,1,NULL,NULL,3593497.000
9324189293,NULL,NULL,1,NULL,89944.000
9165343445,NULL,6,17,20,33487692.000
9814592507,NULL,1,NULL,NULL,497094.000
9296691694,NULL,NULL,4,NULL,184130.000
9385299584,NULL,1,NULL,NULL,12391002.000
9393854402,NULL,1,3,NULL,45692074.000
9296375658,NULL,4,NULL,9,2931111.000
9669440798,NULL,1,NULL,NULL,1304137.000
10223849354,NULL,1,NULL,NULL,280400.000
9096086582,NULL,1,NULL,NULL,41048518.000
10112418640,NULL,1,NULL,NULL,10031540.000
9276455868,NULL,1,NULL,NULL,277059388.000
9091820266,NULL,1,NULL,NULL,9568377.000
10239069076,NULL,1,NULL,NULL,1968505.000
9162385108,NULL,1,NULL,NULL,43743627.000
9448087521,NULL,1,NULL,NULL,34186928.000
9327829352,NULL,NULL,1,4,25291071.000
9087771612,NULL,2,NULL,NULL,219404.000
9063126935,NULL,NULL,NULL,2,144335.000
9190728280,NULL,1,4,NULL,47815.000
9081652443,NULL,9,4,8,83081166.000
9388048222,NULL,1,NULL,NULL,16085722.000
9690700331,NULL,1,NULL,NULL,5442105.000
9487993803,NULL,1,NULL,NULL,722728.000
9148867236,NULL,2,2,1,157157.000
10223489856,NULL,NULL,1,NULL,59000.000
9229209360,NULL,4,2,2,973703252.000
9116734947,NULL,2,NULL,NULL,2401841.000
9810824376,NULL,1,NULL,NULL,278845.000
9265860788,NULL,1,8,1,5581400.000
9195505955,NULL,NULL,1,NULL,244536.000
9627806445,NULL,1,NULL,NULL,1304927.000
9000187979,NULL,7,4,1,15976166.000
9657584492,NULL,2,2,1,32719.000
9788338582,NULL,NULL,NULL,2,251127.000
9099936134,NULL,1,NULL,NULL,4876993.000
9794752079,NULL,2,NULL,3,52347.000
10046526433,NULL,1,NULL,NULL,199356.000
9095389567,NULL,1,NULL,NULL,2184.000
10201677502,NULL,1,NULL,NULL,41464.000
9005755485,NULL,7,1,4,567880.000
9791604934,NULL,2,5,5,69368044.000
10201442121,NULL,1,NULL,NULL,0.000
9246233872,NULL,1,NULL,NULL,54913.000
9337059259,NULL,3,3,NULL,10005.000
9211558205,NULL,1,NULL,NULL,2731197.000
9288529813,NULL,1,NULL,NULL,6629375.000
9304441592,NULL,2,NULL,NULL,9565838.000
9734947747,NULL,NULL,2,4,36701370.000
9217234758,NULL,1,NULL,NULL,267203.000
9080124339,NULL,1,2,NULL,5218260.000
9171242925,NULL,2,NULL,NULL,1001818.000
9269992764,NULL,NULL,2,NULL,22587.000
9359967985,NULL,1,NULL,NULL,1058324.000
9028221387,NULL,1,NULL,NULL,4853728.000
9243166520,NULL,1,NULL,NULL,54966.000
9269722444,NULL,NULL,2,NULL,5060730.000
9389378757,NULL,6,88,2,1629986.000
9110951466,NULL,1,NULL,NULL,14818865.000
9760392835,NULL,2,1,1,35034200.000
9217658412,NULL,NULL,12,1,0.000
9021508041,NULL,NULL,2,6,30536114.000
9336802517,NULL,1,NULL,NULL,2137238.000
9814896539,NULL,1,NULL,NULL,23122.000
9675130448,NULL,1,1,1,4354344.000
9190121507,NULL,6,7,10,18645.000
9733798384,NULL,6,55,6,15190.000
9435526166,NULL,4,NULL,7,3496237.000
9598931838,NULL,1,NULL,NULL,33198.000
9541297431,NULL,1,1,6,5620470.000
9195432907,NULL,NULL,NULL,1,807.000
9013878050,NULL,1,NULL,NULL,8659975.000
9727093416,NULL,NULL,1,NULL,405408.000
9850316219,NULL,1,45,5,17503.000
9216944835,NULL,NULL,3,NULL,479265.000
9115747444,NULL,2,NULL,NULL,4700687.000
9199973874,NULL,1,NULL,NULL,23796406.000
9111108157,NULL,1,NULL,NULL,0.000
10183864142,NULL,1,NULL,NULL,672866.000
9299301407,NULL,NULL,NULL,2,13736918.000
9071675153,NULL,1,NULL,NULL,1487352066.000
9125600256,NULL,1,NULL,NULL,46644.000
9144385500,NULL,1,NULL,NULL,57209777.000
9242251951,NULL,NULL,14,NULL,5910.000
9682630814,NULL,1,NULL,NULL,50188.000
9539180370,NULL,2,NULL,NULL,1027633.000
9231352806,NULL,3,NULL,1,1037309.000
9401933020,NULL,NULL,4,17,190.000
9063666848,NULL,2,NULL,NULL,4091532.000
9274043432,NULL,NULL,7,1,322519400.000
9064448951,NULL,NULL,23,4,11165375.000
9429907170,NULL,NULL,7,2,97157.000
9503432512,NULL,3,4,4,964976.000
9027969433,NULL,1,NULL,NULL,83469371.000
9601872474,NULL,1,NULL,NULL,60360.000
9757141018,NULL,1,2,4,609796.000
10083933933,NULL,NULL,3,1,0.000
9860522761,NULL,1,1,5,16215806.000
9354497157,NULL,1,NULL,NULL,3678703.000
9150035270,NULL,1,NULL,NULL,5205437.000
9200547215,NULL,1,NULL,NULL,22904612.000
9641577699,NULL,1,NULL,NULL,6395976.000
9321990195,NULL,3,NULL,NULL,2160908.000
9209634100,NULL,NULL,2,5,23907893.000
10162970616,NULL,1,NULL,NULL,115654.000
9749832256,NULL,1,NULL,NULL,0.000
9655417581,NULL,1,NULL,NULL,341898.000
9762474798,NULL,1,NULL,NULL,944002.000
9658811479,NULL,NULL,NULL,5,2640972.000
9813709329,NULL,2,NULL,NULL,491.000
9390275496,NULL,NULL,NULL,2,3063927.000
9389554927,NULL,1,NULL,NULL,3026.000
9313064817,NULL,1,NULL,NULL,3868301.000
9196804772,NULL,1,NULL,NULL,0.000
9856896721,NULL,1,NULL,NULL,17722.000
9764833125,NULL,1,NULL,NULL,724614.000
9530187919,NULL,1,NULL,NULL,288989.000
9455077042,NULL,NULL,2,2,26228017.000
9654317253,NULL,NULL,1,NULL,5425382.000
9295519038,NULL,NULL,NULL,1,115694905.000
9374729974,NULL,3,1,2,63311336.000
9387695743,NULL,NULL,3,2,10735896.000
9802814878,NULL,2,4,1,12787284.000
9170583130,NULL,NULL,NULL,12,22412.000
9075606575,NULL,10,15,3,119994388.000
10237358609,NULL,1,NULL,NULL,20000.000
9750877934,NULL,1,NULL,NULL,16881.000
9537324186,NULL,1,NULL,NULL,1303344.000
9096250545,NULL,2,NULL,NULL,3663648.000
9438274991,NULL,NULL,1,NULL,6760255.000
9171904857,NULL,1,NULL,NULL,8127022.000
9322815088,NULL,1,NULL,NULL,164970.000
9310059378,NULL,1,NULL,NULL,244687.000
9284086761,NULL,1,NULL,NULL,636180.000
9325722365,NULL,1,NULL,NULL,13668417.000
9930094939,NULL,NULL,NULL,1,6423343.000
9316497094,NULL,1,8,2,368789.000
9205194702,NULL,NULL,NULL,1,121229.000
10223021976,NULL,1,NULL,NULL,436778.000
9170683359,NULL,2,2,4,10531742.000
9719632228,NULL,1,NULL,NULL,30796049.000
9456925488,NULL,1,NULL,NULL,396333.000
9751641941,NULL,NULL,11,NULL,0.000
9262250548,NULL,NULL,3,NULL,10985999.000
10118031465,NULL,1,NULL,NULL,12636998.000
9236949634,NULL,1,NULL,NULL,2570971.000
9040157756,NULL,1,NULL,NULL,43531272.000
9322345931,NULL,3,1,5,22738.000
9338286592,NULL,NULL,1,NULL,892732.000
9756111241,NULL,NULL,57,NULL,23103.000
9307199167,NULL,2,NULL,NULL,13644446.000
9543249061,NULL,NULL,NULL,6,273750.000
9108307326,NULL,1,NULL,NULL,53890580.000
9510743700,NULL,NULL,NULL,1,130201.000
9275768914,NULL,1,NULL,NULL,24191.000
9313591179,NULL,2,NULL,NULL,465673689.000
9390883526,NULL,NULL,2,NULL,703033.000
9336319002,NULL,7,14,4,1798279.000
9019413076,NULL,NULL,2,NULL,12260350.000
9857801734,NULL,NULL,1,NULL,1129756.000
9073815695,NULL,NULL,5,NULL,11594879.000
9208265179,NULL,NULL,6,7,2109281.000
9134644822,NULL,NULL,4,4,4422003.000
9130235982,NULL,1,NULL,NULL,7413955.000
9207903774,NULL,1,NULL,NULL,253868.000
9141546566,NULL,NULL,NULL,10,23391963.000
9061395774,NULL,1,NULL,NULL,12156598.000
9344435990,NULL,NULL,NULL,1,3589534.000
9816075657,NULL,3,NULL,NULL,154296.000
9537741027,NULL,NULL,5,2,3027396.000
9276997356,NULL,1,NULL,NULL,836296.000
9654677790,NULL,2,NULL,NULL,4071035.000
9261017794,NULL,1,1,5,3886147.000
9313410226,NULL,22,3,3,21298061.000
9185514264,NULL,1,NULL,NULL,25523533.000
9116860307,NULL,NULL,55,30,1063250.000
9761205171,NULL,1,NULL,1,131236.000
9141595909,NULL,5,8,4,13420563.000
9858741787,NULL,2,NULL,NULL,72531.000
9234035004,NULL,3,5,2,1467027.000
10238726562,NULL,1,NULL,NULL,4900.000
10137846429,NULL,1,NULL,NULL,437290.000
9395097721,NULL,NULL,7,2,32836.000
9755376041,NULL,NULL,2,NULL,87287107.000
9912394181,NULL,2,NULL,NULL,1678654.000
10109420689,NULL,1,NULL,NULL,644291.000
9198433352,NULL,5,8,8,26868625.000
9349033457,NULL,1,NULL,NULL,136133.000
9530151709,NULL,1,NULL,NULL,2871205.000
9154446163,NULL,1,NULL,NULL,3737690.000
9090855590,NULL,1,NULL,NULL,6173651.000
9433217971,NULL,5,NULL,NULL,54059109.000
9073453825,NULL,5,5,19,196219912.000
10238416020,NULL,1,NULL,NULL,27500.000
9666941313,NULL,NULL,5,NULL,110155.000
9271948090,NULL,1,NULL,NULL,980899.000
9146038726,NULL,NULL,3,NULL,10225382.000
9566118490,NULL,1,NULL,NULL,10538735.000
9801852159,NULL,1,NULL,NULL,11535660.000
9896456244,NULL,1,NULL,NULL,1964114.000
9004413350,NULL,2,NULL,NULL,3874442.000
9564609178,NULL,5,NULL,1,99307.000
9801256923,NULL,1,NULL,NULL,18362329.000
9062933427,NULL,NULL,NULL,1,6880791.000
9767268461,NULL,1,NULL,2,20611826.000
9350054576,NULL,1,NULL,NULL,1743680.000
9304731577,NULL,1,NULL,NULL,16792953.000
9153333722,NULL,1,2,NULL,183018.000
9243137522,NULL,1,NULL,NULL,513542.000
9674147082,NULL,1,3,4,1594.000
9286181561,NULL,NULL,2,2,99470.000
9759480724,NULL,1,NULL,NULL,0.000
10232542376,NULL,1,NULL,NULL,884069.000
9500965724,NULL,1,NULL,NULL,0.000
9047105523,NULL,NULL,2,4,238265.000
9761551018,NULL,1,NULL,NULL,89592.000
9325499214,NULL,2,NULL,NULL,11261684.000
9654411128,NULL,25,182,NULL,98794.000
9187335171,NULL,1,NULL,NULL,258793.000
9037300552,NULL,4,16,24,45175590.000
9448213089,NULL,1,NULL,NULL,1146369.000
9557931287,NULL,1,NULL,NULL,146003.000
9937512894,NULL,1,NULL,NULL,79472.000
9167822788,NULL,NULL,1,NULL,0.000
9755017771,NULL,1,NULL,NULL,114500.000
9267935728,NULL,2,2,NULL,12061.000
9025683583,NULL,1,10,NULL,12212489.000
9846132529,NULL,2,4,1,9596.000
9308811967,NULL,1,NULL,NULL,16062299.000
9148069202,NULL,1,NULL,NULL,25299612.000
9308878021,NULL,1,NULL,NULL,16112.000
9557223263,NULL,1,NULL,NULL,764195.000
9449761068,NULL,2,NULL,NULL,3224.000
9075553385,NULL,14,7,7,124639524.000
10238468152,NULL,1,NULL,NULL,75000.000
10237352913,NULL,NULL,1,NULL,5434145.000
9185659613,NULL,1,NULL,NULL,2799814.000
10030014156,NULL,1,NULL,NULL,160500.000
9770874374,NULL,1,NULL,NULL,443126.000
9294989374,NULL,16,70,NULL,2101269.000
9091467609,NULL,15,162,38,5716188.000
9170447281,NULL,NULL,1,1,21877370.000
9339011012,NULL,3,1,7,128353.000
9009961090,NULL,4,9,7,25203311.000
9288142137,NULL,NULL,5,5,49738.000
9360599848,NULL,NULL,2,1,41702827.000
9120196086,NULL,NULL,1,3,52957.000
9788650336,NULL,1,NULL,NULL,1055687.000
9188854838,NULL,1,NULL,NULL,212935.000
9310407182,NULL,NULL,2,1,98504.000
9349644840,NULL,1,NULL,NULL,1976067.000
9447935735,NULL,1,NULL,NULL,136071.000
9027316803,NULL,NULL,1,NULL,35970851.000
9661503329,NULL,29,62,14,9076399.000
9131996698,NULL,1,NULL,NULL,537309328.000
9090236377,NULL,NULL,NULL,1,15185395.000
9065674020,NULL,4,25,15,367302315.000
9853494133,NULL,NULL,9,NULL,0.000
9186852433,NULL,1,NULL,NULL,464666565.000
9085411158,NULL,2,NULL,NULL,16525032.000
9002072840,NULL,NULL,9,NULL,11655637.000
10101243065,NULL,1,NULL,NULL,3854149.000
9859092544,NULL,1,NULL,NULL,94811.000
9155533045,NULL,3,1,3,75844246.000
10163620570,NULL,NULL,11,NULL,3297619.000
9167107583,NULL,1,NULL,NULL,10679968.000
9639222603,NULL,NULL,34,NULL,8791.000
9603688114,NULL,2,11,NULL,55140.000
9167170376,NULL,4,2,NULL,569674.000
9487911466,NULL,1,NULL,NULL,451997.000
9016202411,NULL,NULL,5,6,2064260.000
9424185731,NULL,1,NULL,NULL,1221772.000
9419170961,NULL,1,NULL,NULL,97281.000
9170930233,NULL,5,4,3,8411790.000
9107681123,NULL,14,6,8,447360.000
9324172999,NULL,NULL,3,2,1450981.000
9180183006,NULL,1,10,3,218885511.000
9067072495,NULL,1,NULL,NULL,26062516.000
9342152640,NULL,1,NULL,NULL,47846.000
9641696076,NULL,NULL,9,NULL,16951261.000
9147915448,NULL,NULL,4,1,87093065.000
9192762081,NULL,1,NULL,NULL,186517.000
9209904009,NULL,5,59,22,2428706.000
9566375203,NULL,2,NULL,NULL,503843.000
9765417645,NULL,NULL,94,8,18503.000
9766986057,NULL,1,NULL,1,59564.000
10080917596,NULL,1,NULL,NULL,9758230.000
9228449872,NULL,2,NULL,NULL,1083020.000
9153993566,NULL,1,NULL,NULL,431038.000
9098099875,NULL,NULL,3,2,31590.000
9409057181,NULL,1,NULL,NULL,1816782.000
9176950966,NULL,NULL,27,8,7314933.000
9715078068,NULL,2,NULL,NULL,340588.000
9576325330,NULL,1,NULL,NULL,3443317.000
10221500081,NULL,NULL,1,NULL,2912266.000
9148705528,NULL,2,NULL,NULL,156237.000
9317016835,NULL,1,NULL,NULL,4356697.000
9798021444,NULL,1,NULL,NULL,0.000
9201589887,NULL,2,NULL,NULL,299244.000
9209259163,NULL,1,NULL,NULL,643718.000
9448682736,NULL,1,NULL,NULL,184095399.000
9530862633,NULL,1,NULL,NULL,11603976.000
9260873296,NULL,1,NULL,2,17353596.000
9295980677,NULL,NULL,NULL,1,30632.000
10239154548,NULL,1,NULL,NULL,231500.000
9531669340,NULL,1,NULL,NULL,797755.000
10222697515,NULL,NULL,NULL,1,29007.000
9642652813,NULL,7,11,5,10319402.000
9132262080,NULL,1,2,NULL,9598899.000
9420027939,NULL,1,NULL,NULL,39499.000
9076047399,NULL,NULL,3,3,76117630.000
9029352209,NULL,5,2,1,81149158.000
9541698292,NULL,1,NULL,6,3954.000
9315093044,NULL,1,NULL,NULL,2296082.000
9172785666,NULL,4,4,6,220038.000
9112252433,NULL,NULL,5,2,73066258.000
9852765164,NULL,1,NULL,NULL,567236.000
9321237793,NULL,2,NULL,NULL,5870346.000
9239205828,NULL,1,3,NULL,0.000
10237206860,NULL,NULL,1,NULL,3983107.000
9072012198,NULL,4,10,2,232003082.000
9455328251,NULL,NULL,1,NULL,7665808.000
9098867555,NULL,1,NULL,NULL,866310.000
9022206198,NULL,NULL,1,NULL,29150481.000
9360631484,NULL,1,NULL,NULL,1458559.000
10054273902,NULL,1,NULL,NULL,2683209.000
9385334813,NULL,NULL,NULL,2,11717.000
9189576295,NULL,1,NULL,1,105819046.000
9389336375,NULL,1,NULL,NULL,1016755.000
9561342506,NULL,9,NULL,NULL,22644952.000
9784739724,NULL,2,NULL,NULL,13977387.000
9168536920,NULL,NULL,1,NULL,10608347.000
9673815398,NULL,1,NULL,NULL,25051892.000
9361739853,NULL,1,2,4,2101828.000
9316899111,NULL,1,NULL,NULL,19533.000
9054870714,NULL,1,NULL,NULL,57992887.000
9145864552,NULL,NULL,8,3,54579.000
9054161192,NULL,7,8,3,9959376.000
9163824403,NULL,1,NULL,NULL,1022015014.000
9089801635,NULL,NULL,1,3,2418587.000
9171942193,NULL,NULL,3,6,13228217.000
10238102823,NULL,1,NULL,NULL,77000.000
9125392467,NULL,2,NULL,NULL,3162925.000
9147388975,NULL,5,7,2,111018.000
9225245104,NULL,5,1,2,677494.000
9008742283,NULL,NULL,NULL,1,5975333.000
9168192752,NULL,NULL,1,5,1129971.000
9297972327,NULL,2,NULL,NULL,1280451.000
10235709055,NULL,1,NULL,NULL,298338.000
10109818473,NULL,1,NULL,NULL,1043.000
9122515709,NULL,1,7,4,8710.000
9195339397,NULL,1,NULL,NULL,776433.000
9853867478,NULL,1,NULL,NULL,11899334.000
10238568921,NULL,NULL,1,NULL,159000.000
9775403544,NULL,NULL,9,NULL,5615478.000
9231043512,NULL,1,NULL,NULL,8632393.000
9223761569,NULL,1,NULL,NULL,35456431.000
9057673321,NULL,2,NULL,NULL,39681203.000
10083223880,NULL,1,NULL,NULL,3204461.000
9082404865,NULL,1,NULL,1,2556164.000
9212195686,NULL,2,1,1,5047294.000
9796006283,NULL,NULL,17,NULL,17005175.000
9003265261,NULL,1,NULL,NULL,15786183.000
9043481936,NULL,1,NULL,NULL,9459679.000
9303360557,NULL,1,NULL,NULL,544384406.000
9344158449,NULL,NULL,5,NULL,6000.000
9355487327,NULL,2,NULL,NULL,258363777.000
9265587806,NULL,1,NULL,NULL,1305420.000
9503954206,NULL,1,NULL,3,4069239.000
9538070112,NULL,NULL,3,NULL,138261.000
9392954737,NULL,1,NULL,NULL,372006702.000
9318632638,NULL,1,NULL,NULL,2529756.000
9313530982,NULL,1,NULL,NULL,2969213.000
9379277177,NULL,1,NULL,NULL,92872.000
9403774859,NULL,1,NULL,NULL,22224.000
10238132209,NULL,1,NULL,NULL,5000.000
9013513366,NULL,3,1,7,81295780.000
9056212846,NULL,2,NULL,13,39852430.000
9890537543,NULL,1,NULL,NULL,2860929.000
9402955925,NULL,1,NULL,NULL,2058734.000
10109601316,NULL,1,NULL,NULL,0.000
9322541227,NULL,1,NULL,NULL,10013.000
9340187414,NULL,1,NULL,NULL,101578834.000
9305095134,NULL,4,1,6,28848441.000
9302061750,NULL,2,NULL,NULL,3774577.000
9114745275,NULL,1,NULL,NULL,19850736.000
9195342931,NULL,2,5,1,16727563.000
9194386149,NULL,1,NULL,NULL,1995483.000
9636749609,NULL,2,1,1,2322.000
9563921077,NULL,1,NULL,NULL,593089.000
9586529439,NULL,1,NULL,NULL,391172.000
10237605931,NULL,1,NULL,NULL,208500.000
9004790452,NULL,3,8,4,1515784.000
9698258528,NULL,1,NULL,NULL,8469288.000
9997681691,NULL,1,NULL,NULL,542532.000
9538321970,NULL,6,3,10,2401420.000
9629388045,NULL,1,NULL,NULL,72479036.000
9485678243,NULL,1,NULL,NULL,7827377.000
9378818826,NULL,1,NULL,NULL,50118362.000
9996424703,NULL,1,NULL,NULL,27382.000
9113473152,NULL,NULL,17,1,99987.000
9174403470,NULL,1,NULL,NULL,124540845.000
9045941392,NULL,1,NULL,NULL,91887.000
9457145093,NULL,NULL,NULL,3,4650871.000
9343224767,NULL,1,NULL,NULL,1942054.000
9070839122,NULL,NULL,13,NULL,2253443662.000
9268827474,NULL,NULL,1,NULL,1093767.000
10224017402,NULL,1,NULL,NULL,50000.000
9267619713,NULL,1,NULL,NULL,20304.000
9308300256,NULL,NULL,1,2,8595.000
9017983565,NULL,2,9,3,97563760.000
9094537539,NULL,NULL,1,7,26216871.000
9368800222,NULL,2,NULL,NULL,18196046.000
10166219001,NULL,2,NULL,NULL,2459335.000
9180720707,NULL,1,NULL,NULL,4172282.000
9308602919,NULL,NULL,1,3,148499455.000
9255963454,NULL,NULL,NULL,5,74375441.000
9030098843,NULL,NULL,6,15,58072.000
9751830396,NULL,1,NULL,NULL,1362569.000
9225106339,NULL,NULL,4,NULL,9318.000
9489525652,NULL,6,NULL,NULL,2818.000
9233413330,NULL,9,1,2,35383010.000
9160772334,NULL,1,NULL,NULL,387351.000
9259591636,NULL,1,NULL,NULL,54861.000
9338182943,NULL,NULL,1,2,227998.000
9434002089,NULL,NULL,NULL,1,42994.000
9338322632,NULL,1,NULL,NULL,3750457.000
9055769817,NULL,3,8,7,148977702.000
9599504128,NULL,1,NULL,NULL,2309119.000
9003696240,NULL,2,NULL,NULL,12115280.000
9114261628,NULL,NULL,1,3,26903311.000
9117673158,NULL,1,NULL,NULL,25266960.000
9433482048,NULL,2,NULL,NULL,6706320.000
9751571287,NULL,NULL,NULL,2,1088806.000
9190748216,NULL,1,2,NULL,928963.000
9273603987,NULL,2,NULL,NULL,1201381.000
9031167777,NULL,1,3,NULL,52095204.000
9206554598,NULL,1,NULL,3,34370.000
9122718629,NULL,NULL,2,NULL,62725792.000
9051743678,NULL,NULL,4,11,387893715.000
9058724648,NULL,NULL,NULL,1,304527454.000
9675929069,NULL,3,12,6,152671.000
9053475533,NULL,1,NULL,NULL,301478119.000
9565987115,NULL,4,5,5,1494.000
10107164322,NULL,1,NULL,NULL,4223.000
9424215351,NULL,NULL,1,NULL,280374.000
9356237734,NULL,3,1,5,2724508.000
9118998963,NULL,1,NULL,NULL,730551504.000
9340179205,NULL,1,NULL,NULL,60499856.000
9339288973,NULL,2,1,11,6723407.000
9704293378,NULL,1,3,NULL,0.000
9808611470,NULL,NULL,3,NULL,311916.000
10059265930,NULL,1,NULL,NULL,1732798.000
9154427918,NULL,1,NULL,2,4244259.000
10163964256,NULL,NULL,1,3,1124980.000
10118182304,NULL,NULL,NULL,3,11833.000
9849370970,NULL,1,NULL,NULL,165422.000
10119095983,NULL,1,NULL,NULL,559346.000
9714148566,NULL,5,NULL,NULL,100448.000
9120611503,NULL,NULL,4,NULL,42719264.000
9319386163,NULL,9,5,3,309087.000
9303387634,NULL,5,3,4,2801573.000
9217124687,NULL,2,NULL,NULL,9144963.000
9077361393,NULL,1,NULL,1,2534153.000
9757670831,NULL,NULL,1,NULL,123043.000
9927102190,NULL,1,NULL,5,48301.000
9189893077,NULL,10,9,2,149501.000
9162671443,NULL,1,NULL,NULL,22699825.000
9573996155,NULL,1,NULL,NULL,3619002.000
9136260424,NULL,1,1,5,4812543.000
10052561284,NULL,1,NULL,NULL,13981.000
9058843493,NULL,NULL,2,NULL,301092.000
10238316952,NULL,1,NULL,NULL,205000.000
9792434962,NULL,NULL,NULL,2,1859903.000
9299923118,NULL,2,NULL,NULL,6502972.000
9320024210,NULL,3,NULL,1,8848.000
9304546043,NULL,1,NULL,NULL,52975042.000
9488914661,NULL,1,NULL,NULL,7773321.000
9645256955,NULL,1,NULL,NULL,17833532.000
9790533918,NULL,1,NULL,NULL,9247.000
9119364891,NULL,1,NULL,NULL,43360541.000
9012378619,NULL,1,NULL,NULL,15286065.000
9251400358,NULL,NULL,3,5,1937223.000
9017773547,NULL,1,NULL,NULL,53773210.000
